customer_id,anno,stato
6264,2021,Single
6264,2024,Single
2881,2021,Single
2881,2024,Single
1744,2021,Single
1744,2024,Single
8399,2021,Single
8399,2024,Single
4170,2021,Single
4170,2024,Coppia
5198,2021,Single
5198,2024,Single
8994,2021,Single
8994,2024,Coppia
741,2021,Single
741,2024,Single
9067,2021,Single
9067,2024,Coppia
1625,2021,Single
1625,2024,Single
525,2021,Single
525,2024,Famiglia
8000,2021,Single
8000,2024,Coppia
4420,2021,Single
4420,2024,Single
5427,2021,Single
5427,2024,Single
6690,2021,Single
6690,2024,Famiglia
7383,2021,Single
7383,2024,Coppia
436,2021,Single
436,2024,Single
2961,2021,Single
2961,2024,Single
309,2021,Single
309,2024,Coppia
1566,2021,Single
1566,2024,Single
2632,2021,Single
2632,2024,Famiglia
5598,2021,Single
5598,2024,Single
9478,2021,Single
9478,2024,Famiglia
402,2021,Single
402,2024,Single
3827,2021,Single
3827,2024,Coppia
882,2021,Single
882,2024,Single
3998,2021,Single
3998,2024,Coppia
7119,2021,Single
7119,2024,Coppia
3266,2021,Single
3266,2024,Famiglia
8407,2021,Single
8407,2024,Coppia
5010,2021,Single
5010,2024,Single
5737,2021,Single
5737,2024,Single
5555,2021,Single
5555,2024,Famiglia
289,2021,Single
289,2024,Famiglia
5565,2021,Single
5565,2024,Single
8325,2021,Single
8325,2024,Famiglia
2624,2021,Single
2624,2024,Famiglia
8860,2021,Single
8860,2024,Single
477,2021,Single
477,2024,Single
8592,2021,Single
8592,2024,Coppia
9714,2021,Single
9714,2024,Single
6523,2021,Single
6523,2024,Coppia
3112,2021,Single
3112,2024,Single
9471,2021,Single
9471,2024,Coppia
738,2021,Single
738,2024,Single
3134,2021,Single
3134,2024,Single
8048,2021,Single
8048,2024,Coppia
6552,2021,Single
6552,2024,Single
5408,2021,Single
5408,2024,Single
5564,2021,Single
5564,2024,Coppia
5329,2021,Single
5329,2024,Famiglia
6719,2021,Single
6719,2024,Single
5119,2021,Single
5119,2024,Coppia
4620,2021,Single
4620,2024,Famiglia
3690,2021,Single
3690,2024,Single
7717,2021,Single
7717,2024,Single
1840,2021,Single
1840,2024,Single
1996,2021,Single
1996,2024,Single
2400,2021,Single
2400,2024,Coppia
6511,2021,Single
6511,2024,Coppia
9357,2021,Single
9357,2024,Coppia
4120,2021,Single
4120,2024,Single
5895,2021,Single
5895,2024,Coppia
801,2021,Single
801,2024,Famiglia
8424,2021,Single
8424,2024,Single
7681,2021,Single
7681,2024,Single
1406,2021,Single
1406,2024,Single
5432,2021,Single
5432,2024,Single
70,2021,Single
70,2024,Coppia
9544,2021,Single
9544,2024,Famiglia
2760,2021,Single
2760,2024,Famiglia
8295,2021,Single
8295,2024,Single
1587,2021,Single
1587,2024,Single
6667,2021,Single
6667,2024,Single
8015,2021,Single
8015,2024,Single
1075,2021,Single
1075,2024,Famiglia
3064,2021,Single
3064,2024,Single
6488,2021,Single
6488,2024,Single
4706,2021,Single
4706,2024,Famiglia
9070,2021,Single
9070,2024,Single
2604,2021,Single
2604,2024,Famiglia
7739,2021,Single
7739,2024,Single
1580,2021,Single
1580,2024,Famiglia
5059,2021,Single
5059,2024,Coppia
5754,2021,Single
5754,2024,Single
3549,2021,Single
3549,2024,Famiglia
410,2021,Single
410,2024,Coppia
4098,2021,Single
4098,2024,Single
6462,2021,Single
6462,2024,Single
5602,2021,Single
5602,2024,Famiglia
5232,2021,Single
5232,2024,Coppia
3778,2021,Single
3778,2024,Famiglia
2727,2021,Single
2727,2024,Single
478,2021,Single
478,2024,Coppia
1330,2021,Single
1330,2024,Single
4036,2021,Single
4036,2024,Coppia
9643,2021,Single
9643,2024,Coppia
1778,2021,Single
1778,2024,Single
6097,2021,Single
6097,2024,Famiglia
752,2021,Single
752,2024,Coppia
5793,2021,Single
5793,2024,Single
4061,2021,Single
4061,2024,Single
9042,2021,Single
9042,2024,Famiglia
6031,2021,Single
6031,2024,Famiglia
5899,2021,Single
5899,2024,Famiglia
9339,2021,Single
9339,2024,Single
9161,2021,Single
9161,2024,Coppia
9997,2021,Single
9997,2024,Single
5152,2021,Single
5152,2024,Single
469,2021,Single
469,2024,Coppia
1546,2021,Single
1546,2024,Coppia
6312,2021,Single
6312,2024,Coppia
2684,2021,Single
2684,2024,Famiglia
8967,2021,Single
8967,2024,Single
6182,2021,Single
6182,2024,Famiglia
1026,2021,Single
1026,2024,Coppia
5113,2021,Single
5113,2024,Coppia
8563,2021,Single
8563,2024,Single
5369,2021,Single
5369,2024,Coppia
2355,2021,Single
2355,2024,Single
7279,2021,Single
7279,2024,Famiglia
3603,2021,Single
3603,2024,Single
774,2021,Single
774,2024,Single
6774,2021,Single
6774,2024,Famiglia
8810,2021,Single
8810,2024,Single
3383,2021,Single
3383,2024,Single
642,2021,Single
642,2024,Coppia
4234,2021,Single
4234,2024,Famiglia
3816,2021,Single
3816,2024,Single
4105,2021,Single
4105,2024,Coppia
9926,2021,Single
9926,2024,Single
1109,2021,Single
1109,2024,Single
3528,2021,Single
3528,2024,Single
3496,2021,Single
3496,2024,Single
1421,2021,Single
1421,2024,Single
6924,2021,Single
6924,2024,Single
3882,2021,Single
3882,2024,Famiglia
8354,2021,Single
8354,2024,Single
6246,2021,Single
6246,2024,Famiglia
4939,2021,Single
4939,2024,Famiglia
6799,2021,Single
6799,2024,Single
7813,2021,Single
7813,2024,Coppia
1681,2021,Single
1681,2024,Coppia
6716,2021,Single
6716,2024,Famiglia
634,2021,Single
634,2024,Famiglia
2570,2021,Single
2570,2024,Single
7360,2021,Single
7360,2024,Coppia
2167,2021,Single
2167,2024,Famiglia
8170,2021,Single
8170,2024,Single
8846,2021,Single
8846,2024,Famiglia
2826,2021,Single
2826,2024,Single
4088,2021,Single
4088,2024,Coppia
6244,2021,Single
6244,2024,Famiglia
8365,2021,Single
8365,2024,Coppia
3942,2021,Single
3942,2024,Famiglia
9180,2021,Single
9180,2024,Famiglia
8076,2021,Single
8076,2024,Famiglia
9196,2021,Single
9196,2024,Single
4129,2021,Single
4129,2024,Famiglia
1173,2021,Single
1173,2024,Coppia
8669,2021,Single
8669,2024,Single
4223,2021,Single
4223,2024,Famiglia
4835,2021,Single
4835,2024,Single
2577,2021,Single
2577,2024,Coppia
1990,2021,Single
1990,2024,Single
6974,2021,Single
6974,2024,Single
5837,2021,Single
5837,2024,Single
4533,2021,Single
4533,2024,Single
3210,2021,Single
3210,2024,Single
3856,2021,Single
3856,2024,Famiglia
2629,2021,Single
2629,2024,Single
7804,2021,Single
7804,2024,Single
1411,2021,Single
1411,2024,Famiglia
8258,2021,Single
8258,2024,Coppia
7387,2021,Single
7387,2024,Coppia
4304,2021,Single
4304,2024,Coppia
6751,2021,Single
6751,2024,Famiglia
6556,2021,Single
6556,2024,Famiglia
816,2021,Single
816,2024,Famiglia
2405,2021,Single
2405,2024,Coppia
5398,2021,Single
5398,2024,Coppia
9957,2021,Single
9957,2024,Single
2132,2021,Single
2132,2024,Coppia
1798,2021,Single
1798,2024,Coppia
3091,2021,Single
3091,2024,Single
4185,2021,Single
4185,2024,Famiglia
4565,2021,Single
4565,2024,Famiglia
5031,2021,Single
5031,2024,Coppia
8049,2021,Single
8049,2024,Famiglia
123,2021,Single
123,2024,Single
180,2021,Single
180,2024,Single
9251,2021,Single
9251,2024,Famiglia
8096,2021,Single
8096,2024,Single
6430,2021,Single
6430,2024,Single
9738,2021,Single
9738,2024,Single
4993,2021,Single
4993,2024,Single
1158,2021,Single
1158,2024,Single
9004,2021,Single
9004,2024,Famiglia
1533,2021,Single
1533,2024,Single
8993,2021,Single
8993,2024,Coppia
7860,2021,Single
7860,2024,Single
9111,2021,Single
9111,2024,Famiglia
1536,2021,Single
1536,2024,Single
9260,2021,Single
9260,2024,Single
5518,2021,Single
5518,2024,Single
2606,2021,Single
2606,2024,Famiglia
6128,2021,Single
6128,2024,Single
9142,2021,Single
9142,2024,Single
7459,2021,Single
7459,2024,Single
2178,2021,Single
2178,2024,Single
7991,2021,Single
7991,2024,Single
2352,2021,Single
2352,2024,Famiglia
9178,2021,Single
9178,2024,Famiglia
3503,2021,Single
3503,2024,Coppia
2135,2021,Single
2135,2024,Single
1481,2021,Single
1481,2024,Coppia
2794,2021,Single
2794,2024,Coppia
4844,2021,Single
4844,2024,Single
9781,2021,Single
9781,2024,Famiglia
9935,2021,Single
9935,2024,Famiglia
4763,2021,Single
4763,2024,Single
7192,2021,Single
7192,2024,Famiglia
6042,2021,Single
6042,2024,Single
9637,2021,Single
9637,2024,Famiglia
3446,2021,Single
3446,2024,Coppia
8150,2021,Single
8150,2024,Coppia
7766,2021,Single
7766,2024,Coppia
3621,2021,Single
3621,2024,Famiglia
1953,2021,Single
1953,2024,Coppia
556,2021,Single
556,2024,Coppia
4265,2021,Single
4265,2024,Famiglia
1164,2021,Single
1164,2024,Single
1585,2021,Single
1585,2024,Single
6152,2021,Single
6152,2024,Famiglia
9721,2021,Single
9721,2024,Single
5838,2021,Single
5838,2024,Single
5262,2021,Single
5262,2024,Single
5240,2021,Single
5240,2024,Famiglia
7914,2021,Single
7914,2024,Single
9163,2021,Single
9163,2024,Coppia
1599,2021,Single
1599,2024,Single
7183,2021,Single
7183,2024,Single
301,2021,Single
301,2024,Coppia
9661,2021,Single
9661,2024,Coppia
6948,2021,Single
6948,2024,Famiglia
3795,2021,Single
3795,2024,Coppia
4573,2021,Single
4573,2024,Single
4336,2021,Single
4336,2024,Single
2859,2021,Single
2859,2024,Single
5695,2021,Single
5695,2024,Single
3143,2021,Single
3143,2024,Coppia
1360,2021,Single
1360,2024,Single
4534,2021,Single
4534,2024,Famiglia
9750,2021,Single
9750,2024,Famiglia
5688,2021,Single
5688,2024,Single
487,2021,Single
487,2024,Coppia
7837,2021,Single
7837,2024,Single
9555,2021,Single
9555,2024,Single
5901,2021,Single
5901,2024,Single
8117,2021,Single
8117,2024,Famiglia
7363,2021,Single
7363,2024,Coppia
1153,2021,Single
1153,2024,Famiglia
5383,2021,Single
5383,2024,Coppia
9742,2021,Single
9742,2024,Single
5425,2021,Single
5425,2024,Coppia
8808,2021,Single
8808,2024,Single
5187,2021,Single
5187,2024,Coppia
8410,2021,Single
8410,2024,Single
6190,2021,Single
6190,2024,Coppia
9703,2021,Single
9703,2024,Famiglia
8270,2021,Single
8270,2024,Coppia
5315,2021,Single
5315,2024,Famiglia
9904,2021,Single
9904,2024,Coppia
666,2021,Single
666,2024,Famiglia
3354,2021,Single
3354,2024,Coppia
8852,2021,Single
8852,2024,Coppia
8062,2021,Single
8062,2024,Single
643,2021,Single
643,2024,Famiglia
9243,2021,Single
9243,2024,Single
177,2021,Single
177,2024,Famiglia
6432,2021,Single
6432,2024,Coppia
9911,2021,Single
9911,2024,Single
3439,2021,Single
3439,2024,Famiglia
787,2021,Single
787,2024,Single
6392,2021,Single
6392,2024,Single
9066,2021,Single
9066,2024,Famiglia
9928,2021,Single
9928,2024,Famiglia
3203,2021,Single
3203,2024,Coppia
4804,2021,Single
4804,2024,Single
7836,2021,Single
7836,2024,Single
7941,2021,Single
7941,2024,Single
92,2021,Single
92,2024,Single
5763,2021,Single
5763,2024,Coppia
9028,2021,Single
9028,2024,Famiglia
9505,2021,Single
9505,2024,Famiglia
8238,2021,Single
8238,2024,Coppia
1972,2021,Single
1972,2024,Single
2906,2021,Single
2906,2024,Coppia
531,2021,Single
531,2024,Coppia
3636,2021,Single
3636,2024,Coppia
997,2021,Single
997,2024,Single
5853,2021,Single
5853,2024,Famiglia
4227,2021,Single
4227,2024,Famiglia
5617,2021,Single
5617,2024,Coppia
2313,2021,Single
2313,2024,Single
2155,2021,Single
2155,2024,Single
5318,2021,Single
5318,2024,Famiglia
1428,2021,Single
1428,2024,Single
8631,2021,Single
8631,2024,Coppia
6033,2021,Single
6033,2024,Famiglia
4416,2021,Single
4416,2024,Coppia
8819,2021,Single
8819,2024,Single
3086,2021,Single
3086,2024,Famiglia
7799,2021,Single
7799,2024,Single
9154,2021,Single
9154,2024,Famiglia
8210,2021,Single
8210,2024,Coppia
9574,2021,Single
9574,2024,Coppia
9535,2021,Single
9535,2024,Famiglia
496,2021,Single
496,2024,Single
3750,2021,Single
3750,2024,Single
2322,2021,Single
2322,2024,Coppia
4268,2021,Single
4268,2024,Famiglia
3406,2021,Single
3406,2024,Famiglia
152,2021,Single
152,2024,Coppia
7370,2021,Single
7370,2024,Coppia
695,2021,Single
695,2024,Single
4418,2021,Single
4418,2024,Single
5698,2021,Single
5698,2024,Famiglia
1739,2021,Single
1739,2024,Coppia
3002,2021,Single
3002,2024,Famiglia
168,2021,Single
168,2024,Coppia
6112,2021,Single
6112,2024,Coppia
4623,2021,Single
4623,2024,Coppia
2866,2021,Single
2866,2024,Coppia
8545,2021,Single
8545,2024,Coppia
4703,2021,Single
4703,2024,Single
2884,2021,Single
2884,2024,Famiglia
3032,2021,Single
3032,2024,Coppia
8184,2021,Single
8184,2024,Coppia
8981,2021,Single
8981,2024,Single
8529,2021,Single
8529,2024,Single
5682,2021,Single
5682,2024,Single
7210,2021,Single
7210,2024,Single
5992,2021,Single
5992,2024,Coppia
2277,2021,Single
2277,2024,Famiglia
7133,2021,Single
7133,2024,Single
5706,2021,Single
5706,2024,Single
7999,2021,Single
7999,2024,Famiglia
5293,2021,Single
5293,2024,Single
4305,2021,Single
4305,2024,Coppia
7446,2021,Single
7446,2024,Single
429,2021,Single
429,2024,Single
7069,2021,Single
7069,2024,Single
6365,2021,Single
6365,2024,Single
4216,2021,Single
4216,2024,Coppia
427,2021,Single
427,2024,Coppia
2224,2021,Single
2224,2024,Coppia
101,2021,Single
101,2024,Single
9245,2021,Single
9245,2024,Single
3308,2021,Single
3308,2024,Famiglia
2763,2021,Single
2763,2024,Famiglia
5858,2021,Single
5858,2024,Single
4739,2021,Single
4739,2024,Coppia
7093,2021,Single
7093,2024,Single
9633,2021,Single
9633,2024,Famiglia
3287,2021,Single
3287,2024,Famiglia
7713,2021,Single
7713,2024,Coppia
7869,2021,Single
7869,2024,Famiglia
6068,2021,Single
6068,2024,Single
9236,2021,Single
9236,2024,Single
3578,2021,Single
3578,2024,Single
1466,2021,Single
1466,2024,Coppia
7676,2021,Single
7676,2024,Famiglia
2235,2021,Single
2235,2024,Single
1745,2021,Single
1745,2024,Famiglia
9755,2021,Single
9755,2024,Coppia
6095,2021,Single
6095,2024,Coppia
8782,2021,Single
8782,2024,Single
9402,2021,Single
9402,2024,Single
8372,2021,Single
8372,2024,Famiglia
5028,2021,Single
5028,2024,Coppia
9235,2021,Single
9235,2024,Single
3945,2021,Single
3945,2024,Coppia
6863,2021,Single
6863,2024,Famiglia
5351,2021,Single
5351,2024,Single
9423,2021,Single
9423,2024,Single
2122,2021,Single
2122,2024,Single
4973,2021,Single
4973,2024,Single
8577,2021,Single
8577,2024,Single
3785,2021,Single
3785,2024,Coppia
6873,2021,Single
6873,2024,Famiglia
917,2021,Single
917,2024,Coppia
9395,2021,Single
9395,2024,Single
7253,2021,Single
7253,2024,Coppia
8013,2021,Single
8013,2024,Single
5822,2021,Single
5822,2024,Single
4404,2021,Single
4404,2024,Famiglia
4864,2021,Single
4864,2024,Famiglia
8516,2021,Single
8516,2024,Coppia
5423,2021,Single
5423,2024,Coppia
7734,2021,Single
7734,2024,Famiglia
1204,2021,Single
1204,2024,Single
3769,2021,Single
3769,2024,Single
5358,2021,Single
5358,2024,Single
3853,2021,Single
3853,2024,Coppia
1927,2021,Single
1927,2024,Coppia
3115,2021,Single
3115,2024,Single
2642,2021,Single
2642,2024,Single
7640,2021,Single
7640,2024,Single
7361,2021,Single
7361,2024,Single
8183,2021,Single
8183,2024,Coppia
7611,2021,Single
7611,2024,Famiglia
2729,2021,Single
2729,2024,Famiglia
9598,2021,Single
9598,2024,Single
4986,2021,Single
4986,2024,Single
6847,2021,Single
6847,2024,Coppia
7699,2021,Single
7699,2024,Coppia
4013,2021,Single
4013,2024,Coppia
2627,2021,Single
2627,2024,Coppia
7239,2021,Single
7239,2024,Single
8256,2021,Single
8256,2024,Famiglia
9566,2021,Single
9566,2024,Single
806,2021,Single
806,2024,Single
4635,2021,Single
4635,2024,Coppia
5248,2021,Single
5248,2024,Single
5567,2021,Single
5567,2024,Single
5740,2021,Single
5740,2024,Famiglia
5144,2021,Single
5144,2024,Famiglia
8266,2021,Single
8266,2024,Famiglia
4460,2021,Single
4460,2024,Single
1243,2021,Single
1243,2024,Single
6946,2021,Single
6946,2024,Single
5741,2021,Single
5741,2024,Coppia
5326,2021,Single
5326,2024,Single
548,2021,Single
548,2024,Famiglia
3023,2021,Single
3023,2024,Single
5762,2021,Single
5762,2024,Single
4032,2021,Single
4032,2024,Coppia
27,2021,Single
27,2024,Single
4953,2021,Single
4953,2024,Single
5153,2021,Single
5153,2024,Coppia
2509,2021,Single
2509,2024,Single
1434,2021,Single
1434,2024,Coppia
2583,2021,Single
2583,2024,Coppia
1303,2021,Single
1303,2024,Coppia
5813,2021,Single
5813,2024,Single
7350,2021,Single
7350,2024,Coppia
5282,2021,Single
5282,2024,Single
6115,2021,Single
6115,2024,Single
1222,2021,Single
1222,2024,Single
7436,2021,Single
7436,2024,Famiglia
2549,2021,Single
2549,2024,Coppia
751,2021,Single
751,2024,Famiglia
438,2021,Single
438,2024,Single
4372,2021,Single
4372,2024,Single
4449,2021,Single
4449,2024,Coppia
2848,2021,Single
2848,2024,Single
1174,2021,Single
1174,2024,Famiglia
7496,2021,Single
7496,2024,Single
2700,2021,Single
2700,2024,Single
9889,2021,Single
9889,2024,Single
9507,2021,Single
9507,2024,Coppia
6396,2021,Single
6396,2024,Famiglia
2482,2021,Single
2482,2024,Coppia
5457,2021,Single
5457,2024,Coppia
8445,2021,Single
8445,2024,Famiglia
2707,2021,Single
2707,2024,Famiglia
4662,2021,Single
4662,2024,Single
327,2021,Single
327,2024,Single
1040,2021,Single
1040,2024,Single
2638,2021,Single
2638,2024,Coppia
5023,2021,Single
5023,2024,Single
2500,2021,Single
2500,2024,Single
1005,2021,Single
1005,2024,Single
2862,2021,Single
2862,2024,Single
3234,2021,Single
3234,2024,Coppia
1871,2021,Single
1871,2024,Coppia
4246,2021,Single
4246,2024,Coppia
6928,2021,Single
6928,2024,Famiglia
8386,2021,Single
8386,2024,Coppia
535,2021,Single
535,2024,Single
9828,2021,Single
9828,2024,Single
7149,2021,Single
7149,2024,Single
7366,2021,Single
7366,2024,Single
586,2021,Single
586,2024,Coppia
9915,2021,Single
9915,2024,Single
3036,2021,Single
3036,2024,Coppia
4429,2021,Single
4429,2024,Single
4090,2021,Single
4090,2024,Single
1704,2021,Single
1704,2024,Famiglia
4296,2021,Single
4296,2024,Coppia
5720,2021,Single
5720,2024,Coppia
492,2021,Single
492,2024,Single
6900,2021,Single
6900,2024,Single
4354,2021,Single
4354,2024,Single
2837,2021,Single
2837,2024,Famiglia
2267,2021,Single
2267,2024,Coppia
7719,2021,Single
7719,2024,Single
9524,2021,Single
9524,2024,Famiglia
8023,2021,Single
8023,2024,Coppia
4708,2021,Single
4708,2024,Single
9844,2021,Single
9844,2024,Famiglia
2901,2021,Single
2901,2024,Single
9619,2021,Single
9619,2024,Famiglia
2945,2021,Single
2945,2024,Famiglia
1917,2021,Single
1917,2024,Single
3186,2021,Single
3186,2024,Single
8627,2021,Single
8627,2024,Coppia
9435,2021,Single
9435,2024,Single
7256,2021,Single
7256,2024,Single
4247,2021,Single
4247,2024,Single
8616,2021,Single
8616,2024,Coppia
5147,2021,Single
5147,2024,Coppia
8566,2021,Single
8566,2024,Single
2519,2021,Single
2519,2024,Single
398,2021,Single
398,2024,Single
1318,2021,Single
1318,2024,Coppia
4561,2021,Single
4561,2024,Coppia
122,2021,Single
122,2024,Coppia
2450,2021,Single
2450,2024,Coppia
8856,2021,Single
8856,2024,Single
8109,2021,Single
8109,2024,Coppia
1567,2021,Single
1567,2024,Famiglia
1985,2021,Single
1985,2024,Famiglia
4334,2021,Single
4334,2024,Famiglia
7911,2021,Single
7911,2024,Famiglia
9287,2021,Single
9287,2024,Single
3919,2021,Single
3919,2024,Single
2174,2021,Single
2174,2024,Coppia
3284,2021,Single
3284,2024,Coppia
8496,2021,Single
8496,2024,Single
8585,2021,Single
8585,2024,Famiglia
2334,2021,Single
2334,2024,Single
574,2021,Single
574,2024,Single
3661,2021,Single
3661,2024,Single
9076,2021,Single
9076,2024,Coppia
982,2021,Single
982,2024,Single
9371,2021,Single
9371,2024,Coppia
1408,2021,Single
1408,2024,Famiglia
536,2021,Single
536,2024,Coppia
4316,2021,Single
4316,2024,Coppia
4599,2021,Single
4599,2024,Single
8623,2021,Single
8623,2024,Single
8759,2021,Single
8759,2024,Single
1435,2021,Single
1435,2024,Coppia
6995,2021,Single
6995,2024,Coppia
2580,2021,Single
2580,2024,Famiglia
9404,2021,Single
9404,2024,Famiglia
3270,2021,Single
3270,2024,Coppia
9554,2021,Single
9554,2024,Single
3839,2021,Single
3839,2024,Coppia
1868,2021,Single
1868,2024,Famiglia
1455,2021,Single
1455,2024,Single
1787,2021,Single
1787,2024,Coppia
9913,2021,Single
9913,2024,Famiglia
7096,2021,Single
7096,2024,Single
2522,2021,Single
2522,2024,Coppia
4440,2021,Single
4440,2024,Single
1821,2021,Single
1821,2024,Famiglia
5616,2021,Single
5616,2024,Single
2930,2021,Single
2930,2024,Single
52,2021,Single
52,2024,Famiglia
4727,2021,Single
4727,2024,Famiglia
5717,2021,Single
5717,2024,Coppia
5466,2021,Single
5466,2024,Famiglia
470,2021,Single
470,2024,Coppia
2630,2021,Single
2630,2024,Single
6514,2021,Single
6514,2024,Coppia
7468,2021,Single
7468,2024,Single
3946,2021,Single
3946,2024,Single
6205,2021,Single
6205,2024,Single
4263,2021,Single
4263,2024,Single
1859,2021,Single
1859,2024,Coppia
9533,2021,Single
9533,2024,Famiglia
866,2021,Single
866,2024,Coppia
6391,2021,Single
6391,2024,Single
7213,2021,Single
7213,2024,Single
4922,2021,Single
4922,2024,Coppia
8102,2021,Single
8102,2024,Coppia
4793,2021,Single
4793,2024,Coppia
8855,2021,Single
8855,2024,Coppia
6251,2021,Single
6251,2024,Single
5937,2021,Single
5937,2024,Famiglia
426,2021,Single
426,2024,Famiglia
189,2021,Single
189,2024,Famiglia
5630,2021,Single
5630,2024,Single
4360,2021,Single
4360,2024,Famiglia
229,2021,Single
229,2024,Single
7758,2021,Single
7758,2024,Single
7678,2021,Single
7678,2024,Coppia
2742,2021,Single
2742,2024,Coppia
1042,2021,Single
1042,2024,Famiglia
4076,2021,Single
4076,2024,Famiglia
9141,2021,Single
9141,2024,Single
6119,2021,Single
6119,2024,Single
6903,2021,Single
6903,2024,Single
472,2021,Single
472,2024,Famiglia
2922,2021,Single
2922,2024,Single
1906,2021,Single
1906,2024,Single
8877,2021,Single
8877,2024,Single
802,2021,Single
802,2024,Coppia
1488,2021,Single
1488,2024,Single
8442,2021,Single
8442,2024,Famiglia
228,2021,Single
228,2024,Coppia
7891,2021,Single
7891,2024,Famiglia
1129,2021,Single
1129,2024,Famiglia
5071,2021,Single
5071,2024,Single
9167,2021,Single
9167,2024,Single
2209,2021,Single
2209,2024,Single
7994,2021,Single
7994,2024,Famiglia
9843,2021,Single
9843,2024,Coppia
6560,2021,Single
6560,2024,Famiglia
9922,2021,Single
9922,2024,Single
3154,2021,Single
3154,2024,Single
4442,2021,Single
4442,2024,Famiglia
7506,2021,Single
7506,2024,Famiglia
8958,2021,Single
8958,2024,Famiglia
6216,2021,Single
6216,2024,Famiglia
9599,2021,Single
9599,2024,Famiglia
2145,2021,Single
2145,2024,Coppia
7412,2021,Single
7412,2024,Coppia
8930,2021,Single
8930,2024,Single
2375,2021,Single
2375,2024,Coppia
2578,2021,Single
2578,2024,Coppia
1633,2021,Single
1633,2024,Single
4833,2021,Single
4833,2024,Single
2299,2021,Single
2299,2024,Famiglia
5034,2021,Single
5034,2024,Coppia
157,2021,Single
157,2024,Coppia
8047,2021,Single
8047,2024,Single
6707,2021,Single
6707,2024,Single
3350,2021,Single
3350,2024,Coppia
2880,2021,Single
2880,2024,Coppia
3414,2021,Single
3414,2024,Coppia
7769,2021,Single
7769,2024,Famiglia
4190,2021,Single
4190,2024,Single
9611,2021,Single
9611,2024,Famiglia
9735,2021,Single
9735,2024,Famiglia
7252,2021,Single
7252,2024,Famiglia
7614,2021,Single
7614,2024,Single
6920,2021,Single
6920,2024,Coppia
9682,2021,Single
9682,2024,Single
9672,2021,Single
9672,2024,Famiglia
4795,2021,Single
4795,2024,Coppia
5655,2021,Single
5655,2024,Single
2496,2021,Single
2496,2024,Coppia
7305,2021,Single
7305,2024,Single
2373,2021,Single
2373,2024,Single
4092,2021,Single
4092,2024,Coppia
9472,2021,Single
9472,2024,Single
3462,2021,Single
3462,2024,Coppia
7007,2021,Single
7007,2024,Single
5392,2021,Single
5392,2024,Single
7173,2021,Single
7173,2024,Single
5697,2021,Single
5697,2024,Single
5665,2021,Single
5665,2024,Famiglia
4504,2021,Single
4504,2024,Famiglia
2551,2021,Single
2551,2024,Single
4716,2021,Single
4716,2024,Single
848,2021,Single
848,2024,Single
3345,2021,Single
3345,2024,Famiglia
939,2021,Single
939,2024,Single
4826,2021,Single
4826,2024,Coppia
9694,2021,Single
9694,2024,Coppia
8864,2021,Single
8864,2024,Coppia
8611,2021,Single
8611,2024,Single
5355,2021,Single
5355,2024,Famiglia
5478,2021,Single
5478,2024,Single
9724,2021,Single
9724,2024,Single
757,2021,Single
757,2024,Single
4751,2021,Single
4751,2024,Single
2645,2021,Single
2645,2024,Coppia
4163,2021,Single
4163,2024,Single
8649,2021,Single
8649,2024,Single
3166,2021,Single
3166,2024,Coppia
6498,2021,Single
6498,2024,Single
5988,2021,Single
5988,2024,Coppia
3874,2021,Single
3874,2024,Coppia
7752,2021,Single
7752,2024,Single
6524,2021,Single
6524,2024,Coppia
3419,2021,Single
3419,2024,Coppia
9905,2021,Single
9905,2024,Single
2062,2021,Single
2062,2024,Single
550,2021,Single
550,2024,Coppia
4454,2021,Single
4454,2024,Famiglia
2813,2021,Single
2813,2024,Single
8778,2021,Single
8778,2024,Coppia
8996,2021,Single
8996,2024,Single
2550,2021,Single
2550,2024,Single
6070,2021,Single
6070,2024,Coppia
3170,2021,Single
3170,2024,Single
7055,2021,Single
7055,2024,Single
4829,2021,Single
4829,2024,Single
9571,2021,Single
9571,2024,Coppia
1260,2021,Single
1260,2024,Single
8713,2021,Single
8713,2024,Single
3662,2021,Single
3662,2024,Famiglia
7923,2021,Single
7923,2024,Coppia
1025,2021,Single
1025,2024,Famiglia
4966,2021,Single
4966,2024,Single
753,2021,Single
753,2024,Single
3943,2021,Single
3943,2024,Single
3711,2021,Single
3711,2024,Coppia
9961,2021,Single
9961,2024,Famiglia
1952,2021,Single
1952,2024,Single
6315,2021,Single
6315,2024,Single
352,2021,Single
352,2024,Single
1512,2021,Single
1512,2024,Coppia
4830,2021,Single
4830,2024,Single
9617,2021,Single
9617,2024,Famiglia
3747,2021,Single
3747,2024,Famiglia
5800,2021,Single
5800,2024,Single
702,2021,Single
702,2024,Single
3694,2021,Single
3694,2024,Single
4615,2021,Single
4615,2024,Single
7214,2021,Single
7214,2024,Single
562,2021,Single
562,2024,Coppia
2319,2021,Single
2319,2024,Coppia
3099,2021,Single
3099,2024,Single
4839,2021,Single
4839,2024,Coppia
3151,2021,Single
3151,2024,Single
5609,2021,Single
5609,2024,Coppia
4300,2021,Single
4300,2024,Single
4619,2021,Single
4619,2024,Coppia
4075,2021,Single
4075,2024,Single
3995,2021,Single
3995,2024,Coppia
6374,2021,Single
6374,2024,Coppia
6168,2021,Single
6168,2024,Single
1048,2021,Single
1048,2024,Single
2940,2021,Single
2940,2024,Single
1809,2021,Single
1809,2024,Coppia
3167,2021,Single
