customer_id,prodotto
534,Carta Credito
535,Conto Corrente
535,Carta Debito
536,Conto Corrente
536,Carta Debito
536,Assicurazione Vita
537,Conto Corrente
537,Carta Debito
537,Assicurazione Vita
538,Conto Corrente
538,Carta Debito
539,Conto Corrente
539,Carta Debito
539,Carta Credito
540,Conto Corrente
540,Carta Debito
540,Carta Credito
540,Investimenti
541,Conto Corrente
541,Carta Debito
541,Assicurazione Vita
542,Conto Corrente
542,Carta Debito
542,Investimenti
543,Conto Corrente
543,Carta Debito
544,Conto Corrente
544,Carta Debito
544,Carta Credito
544,Investimenti
545,Conto Corrente
545,Carta Debito
545,Carta Credito
546,Conto Corrente
546,Carta Debito
546,Carta Credito
546,Investimenti
547,Conto Corrente
547,Carta Debito
548,Conto Corrente
548,Carta Debito
548,Carta Credito
549,Conto Corrente
549,Carta Debito
550,Conto Corrente
550,Carta Debito
550,Assicurazione Vita
551,Conto Corrente
551,Carta Debito
551,Carta Credito
551,Investimenti
552,Conto Corrente
552,Carta Debito
553,Conto Corrente
553,Carta Debito
553,Carta Credito
554,Conto Corrente
554,Carta Debito
554,Mutuo
554,Assicurazione Casa
555,Conto Corrente
555,Carta Debito
556,Conto Corrente
556,Carta Debito
556,Carta Credito
556,Investimenti
556,Assicurazione Vita
557,Conto Corrente
557,Carta Debito
558,Conto Corrente
558,Carta Debito
558,Carta Credito
559,Conto Corrente
559,Carta Debito
559,Carta Credito
559,Investimenti
560,Conto Corrente
560,Carta Debito
561,Conto Corrente
561,Carta Debito
561,Investimenti
562,Conto Corrente
562,Carta Debito
563,Conto Corrente
563,Carta Debito
564,Conto Corrente
564,Carta Debito
565,Conto Corrente
565,Carta Debito
566,Conto Corrente
566,Carta Debito
566,Assicurazione Vita
567,Conto Corrente
567,Carta Debito
567,Investimenti
568,Conto Corrente
568,Carta Debito
568,Carta Credito
569,Conto Corrente
569,Carta Debito
569,Investimenti
570,Conto Corrente
570,Carta Debito
570,Carta Credito
571,Conto Corrente
571,Carta Debito
572,Conto Corrente
572,Carta Debito
573,Conto Corrente
573,Carta Debito
573,Investimenti
574,Conto Corrente
574,Carta Debito
574,Investimenti
575,Conto Corrente
575,Carta Debito
576,Conto Corrente
576,Carta Debito
576,Investimenti
576,Assicurazione Vita
577,Conto Corrente
577,Carta Debito
578,Conto Corrente
578,Carta Debito
579,Conto Corrente
579,Carta Debito
579,Carta Credito
579,Mutuo
579,Assicurazione Casa
580,Conto Corrente
580,Carta Debito
580,Carta Credito
580,Mutuo
580,Assicurazione Casa
581,Conto Corrente
581,Carta Debito
581,Investimenti
582,Conto Corrente
582,Carta Debito
583,Conto Corrente
583,Carta Debito
583,Investimenti
584,Conto Corrente
584,Carta Debito
584,Investimenti
584,Assicurazione Vita
585,Conto Corrente
585,Carta Debito
585,Assicurazione Vita
586,Conto Corrente
586,Carta Debito
587,Conto Corrente
587,Carta Debito
588,Conto Corrente
588,Carta Debito
588,Carta Credito
589,Conto Corrente
589,Carta Debito
590,Conto Corrente
590,Carta Debito
591,Conto Corrente
591,Carta Debito
591,Carta Credito
591,Investimenti
592,Conto Corrente
592,Carta Debito
593,Conto Corrente
593,Carta Debito
594,Conto Corrente
594,Carta Debito
595,Conto Corrente
595,Carta Debito
595,Carta Credito
595,Assicurazione Vita
596,Conto Corrente
596,Carta Debito
596,Carta Credito
597,Conto Corrente
597,Carta Debito
597,Mutuo
597,Assicurazione Casa
598,Conto Corrente
598,Carta Debito
598,Assicurazione Vita
599,Conto Corrente
599,Carta Debito
599,Carta Credito
599,Investimenti
600,Conto Corrente
600,Carta Debito
600,Carta Credito
600,Mutuo
600,Assicurazione Casa
601,Conto Corrente
601,Carta Debito
601,Carta Credito
602,Conto Corrente
602,Carta Debito
602,Carta Credito
603,Conto Corrente
603,Carta Debito
603,Carta Credito
603,Mutuo
603,Assicurazione Vita
603,Assicurazione Casa
604,Conto Corrente
604,Carta Debito
604,Carta Credito
604,Assicurazione Vita
605,Conto Corrente
605,Carta Debito
605,Carta Credito
606,Conto Corrente
606,Carta Debito
606,Carta Credito
606,Investimenti
607,Conto Corrente
607,Carta Debito
607,Investimenti
608,Conto Corrente
608,Carta Debito
608,Carta Credito
609,Conto Corrente
609,Carta Debito
610,Conto Corrente
610,Carta Debito
611,Conto Corrente
611,Carta Debito
611,Carta Credito
612,Conto Corrente
612,Carta Debito
613,Conto Corrente
613,Carta Debito
614,Conto Corrente
614,Carta Debito
615,Conto Corrente
615,Carta Debito
616,Conto Corrente
616,Carta Debito
616,Carta Credito
617,Conto Corrente
617,Carta Debito
618,Conto Corrente
618,Carta Debito
618,Investimenti
619,Conto Corrente
619,Carta Debito
619,Carta Credito
620,Conto Corrente
620,Carta Debito
620,Investimenti
621,Conto Corrente
621,Carta Debito
622,Conto Corrente
622,Carta Debito
622,Carta Credito
622,Investimenti
623,Conto Corrente
623,Carta Debito
623,Carta Credito
624,Conto Corrente
624,Carta Debito
624,Carta Credito
625,Conto Corrente
625,Carta Debito
626,Conto Corrente
626,Carta Debito
626,Carta Credito
627,Conto Corrente
627,Carta Debito
628,Conto Corrente
628,Carta Debito
628,Mutuo
629,Conto Corrente
629,Carta Debito
629,Investimenti
630,Conto Corrente
630,Carta Debito
630,Carta Credito
631,Conto Corrente
631,Carta Debito
631,Investimenti
632,Conto Corrente
632,Carta Debito
632,Assicurazione Vita
633,Conto Corrente
633,Carta Debito
634,Conto Corrente
634,Carta Debito
634,Mutuo
635,Conto Corrente
635,Carta Debito
635,Investimenti
636,Conto Corrente
636,Carta Debito
637,Conto Corrente
637,Carta Debito
637,Carta Credito
638,Conto Corrente
638,Carta Debito
639,Conto Corrente
639,Carta Debito
639,Investimenti
639,Assicurazione Vita
640,Conto Corrente
640,Carta Debito
640,Investimenti
641,Conto Corrente
641,Carta Debito
641,Investimenti
642,Conto Corrente
642,Carta Debito
643,Conto Corrente
643,Carta Debito
644,Conto Corrente
644,Carta Debito
644,Carta Credito
644,Investimenti
645,Conto Corrente
645,Carta Debito
646,Conto Corrente
646,Carta Debito
646,Carta Credito
647,Conto Corrente
647,Carta Debito
647,Investimenti
648,Conto Corrente
648,Carta Debito
648,Carta Credito
648,Mutuo
649,Conto Corrente
649,Carta Debito
650,Conto Corrente
650,Carta Debito
650,Carta Credito
650,Investimenti
651,Conto Corrente
651,Carta Debito
651,Assicurazione Vita
652,Conto Corrente
652,Carta Debito
652,Carta Credito
652,Investimenti
653,Conto Corrente
653,Carta Debito
654,Conto Corrente
654,Carta Debito
654,Carta Credito
654,Investimenti
654,Assicurazione Vita
655,Conto Corrente
655,Carta Debito
656,Conto Corrente
656,Carta Debito
656,Carta Credito
656,Assicurazione Vita
657,Conto Corrente
657,Carta Debito
658,Conto Corrente
658,Carta Debito
659,Conto Corrente
659,Carta Debito
659,Investimenti
660,Conto Corrente
660,Carta Debito
661,Conto Corrente
661,Carta Debito
661,Carta Credito
662,Conto Corrente
662,Carta Debito
663,Conto Corrente
663,Carta Debito
664,Conto Corrente
664,Carta Debito
664,Mutuo
664,Assicurazione Vita
665,Conto Corrente
665,Carta Debito
665,Investimenti
666,Conto Corrente
666,Carta Debito
666,Investimenti
667,Conto Corrente
667,Carta Debito
668,Conto Corrente
668,Carta Debito
669,Conto Corrente
669,Carta Debito
669,Carta Credito
669,Mutuo
669,Assicurazione Casa
670,Conto Corrente
670,Carta Debito
670,Investimenti
671,Conto Corrente
671,Carta Debito
671,Carta Credito
671,Investimenti
672,Conto Corrente
672,Carta Debito
673,Conto Corrente
673,Carta Debito
673,Carta Credito
674,Conto Corrente
674,Carta Debito
675,Conto Corrente
675,Carta Debito
675,Assicurazione Vita
676,Conto Corrente
676,Carta Debito
676,Investimenti
677,Conto Corrente
677,Carta Debito
678,Conto Corrente
678,Carta Debito
679,Conto Corrente
679,Carta Debito
679,Carta Credito
679,Assicurazione Vita
680,Conto Corrente
680,Carta Debito
680,Assicurazione Vita
681,Conto Corrente
681,Carta Debito
681,Carta Credito
682,Conto Corrente
682,Carta Debito
683,Conto Corrente
683,Carta Debito
683,Investimenti
684,Conto Corrente
684,Carta Debito
685,Conto Corrente
685,Carta Debito
685,Carta Credito
686,Conto Corrente
686,Carta Debito
686,Investimenti
687,Conto Corrente
687,Carta Debito
688,Conto Corrente
688,Carta Debito
689,Conto Corrente
689,Carta Debito
689,Carta Credito
690,Conto Corrente
690,Carta Debito
690,Carta Credito
690,Investimenti
691,Conto Corrente
691,Carta Debito
691,Investimenti
692,Conto Corrente
692,Carta Debito
693,Conto Corrente
693,Carta Debito
693,Investimenti
694,Conto Corrente
694,Carta Debito
694,Carta Credito
695,Conto Corrente
695,Carta Debito
696,Conto Corrente
696,Carta Debito
697,Conto Corrente
697,Carta Debito
698,Conto Corrente
698,Carta Debito
699,Conto Corrente
699,Carta Debito
700,Conto Corrente
700,Carta Debito
701,Conto Corrente
701,Carta Debito
701,Carta Credito
702,Conto Corrente
702,Carta Debito
702,Investimenti
703,Conto Corrente
703,Carta Debito
703,Investimenti
704,Conto Corrente
704,Carta Debito
704,Mutuo
705,Conto Corrente
705,Carta Debito
706,Conto Corrente
706,Carta Debito
706,Carta Credito
707,Conto Corrente
707,Carta Debito
708,Conto Corrente
708,Carta Debito
708,Assicurazione Vita
709,Conto Corrente
709,Carta Debito
710,Conto Corrente
710,Carta Debito
710,Investimenti
711,Conto Corrente
711,Carta Debito
711,Carta Credito
711,Mutuo
711,Assicurazione Vita
712,Conto Corrente
712,Carta Debito
712,Mutuo
712,Assicurazione Casa
713,Conto Corrente
713,Carta Debito
714,Conto Corrente
714,Carta Debito
714,Investimenti
715,Conto Corrente
715,Carta Debito
716,Conto Corrente
716,Carta Debito
717,Conto Corrente
717,Carta Debito
717,Investimenti
718,Conto Corrente
718,Carta Debito
719,Conto Corrente
719,Carta Debito
719,Investimenti
720,Conto Corrente
720,Carta Debito
721,Conto Corrente
721,Carta Debito
721,Mutuo
721,Investimenti
721,Assicurazione Casa
722,Conto Corrente
722,Carta Debito
722,Investimenti
723,Conto Corrente
723,Carta Debito
723,Investimenti
724,Conto Corrente
724,Carta Debito
725,Conto Corrente
725,Carta Debito
726,Conto Corrente
726,Carta Debito
727,Conto Corrente
727,Carta Debito
727,Investimenti
728,Conto Corrente
728,Carta Debito
729,Conto Corrente
729,Carta Debito
730,Conto Corrente
730,Carta Debito
731,Conto Corrente
731,Carta Debito
731,Carta Credito
732,Conto Corrente
732,Carta Debito
732,Assicurazione Vita
733,Conto Corrente
733,Carta Debito
733,Carta Credito
734,Conto Corrente
734,Carta Debito
734,Carta Credito
735,Conto Corrente
735,Carta Debito
735,Investimenti
736,Conto Corrente
736,Carta Debito
736,Carta Credito
736,Investimenti
737,Conto Corrente
737,Carta Debito
738,Conto Corrente
738,Carta Debito
738,Investimenti
739,Conto Corrente
739,Carta Debito
740,Conto Corrente
740,Carta Debito
741,Conto Corrente
741,Carta Debito
742,Conto Corrente
742,Carta Debito
742,Investimenti
743,Conto Corrente
743,Carta Debito
744,Conto Corrente
744,Carta Debito
745,Conto Corrente
745,Carta Debito
745,Carta Credito
746,Conto Corrente
746,Carta Debito
746,Carta Credito
747,Conto Corrente
747,Carta Debito
747,Carta Credito
748,Conto Corrente
748,Carta Debito
749,Conto Corrente
749,Carta Debito
750,Conto Corrente
750,Carta Debito
751,Conto Corrente
751,Carta Debito
751,Investimenti
752,Conto Corrente
752,Carta Debito
752,Carta Credito
753,Conto Corrente
753,Carta Debito
753,Carta Credito
754,Conto Corrente
754,Carta Debito
755,Conto Corrente
755,Carta Debito
756,Conto Corrente
756,Carta Debito
756,Carta Credito
757,Conto Corrente
757,Carta Debito
757,Carta Credito
757,Investimenti
758,Conto Corrente
758,Carta Debito
759,Conto Corrente
759,Carta Debito
760,Conto Corrente
760,Carta Debito
760,Assicurazione Vita
761,Conto Corrente
761,Carta Debito
761,Carta Credito
761,Assicurazione Vita
762,Conto Corrente
762,Carta Debito
762,Carta Credito
763,Conto Corrente
763,Carta Debito
764,Conto Corrente
764,Carta Debito
765,Conto Corrente
765,Carta Debito
766,Conto Corrente
766,Carta Debito
766,Investimenti
767,Conto Corrente
767,Carta Debito
767,Investimenti
768,Conto Corrente
768,Carta Debito
768,Investimenti
768,Assicurazione Vita
769,Conto Corrente
769,Carta Debito
770,Conto Corrente
770,Carta Debito
770,Investimenti
771,Conto Corrente
771,Carta Debito
771,Investimenti
772,Conto Corrente
772,Carta Debito
772,Carta Credito
773,Conto Corrente
773,Carta Debito
773,Assicurazione Vita
774,Conto Corrente
774,Carta Debito
775,Conto Corrente
775,Carta Debito
776,Conto Corrente
776,Carta Debito
776,Carta Credito
777,Conto Corrente
777,Carta Debito
778,Conto Corrente
778,Carta Debito
778,Investimenti
779,Conto Corrente
779,Carta Debito
780,Conto Corrente
780,Carta Debito
780,Carta Credito
781,Conto Corrente
781,Carta Debito
782,Conto Corrente
782,Carta Debito
782,Investimenti
783,Conto Corrente
783,Carta Debito
783,Investimenti
784,Conto Corrente
784,Carta Debito
785,Conto Corrente
785,Carta Debito
785,Investimenti
786,Conto Corrente
786,Carta Debito
786,Carta Credito
786,Investimenti
787,Conto Corrente
787,Carta Debito
788,Conto Corrente
788,Carta Debito
788,Investimenti
789,Conto Corrente
789,Carta Debito
789,Mutuo
789,Investimenti
789,Assicurazione Vita
790,Conto Corrente
790,Carta Debito
790,Carta Credito
790,Mutuo
791,Conto Corrente
791,Carta Debito
792,Conto Corrente
792,Carta Debito
793,Conto Corrente
793,Carta Debito
794,Conto Corrente
794,Carta Debito
795,Conto Corrente
795,Carta Debito
795,Carta Credito
796,Conto Corrente
796,Carta Debito
796,Mutuo
796,Assicurazione Vita
797,Conto Corrente
797,Carta Debito
798,Conto Corrente
798,Carta Debito
798,Investimenti
799,Conto Corrente
799,Carta Debito
799,Investimenti
800,Conto Corrente
800,Carta Debito
800,Carta Credito
801,Conto Corrente
801,Carta Debito
801,Assicurazione Vita
802,Conto Corrente
802,Carta Debito
803,Conto Corrente
803,Carta Debito
803,Carta Credito
803,Investimenti
804,Conto Corrente
804,Carta Debito
804,Investimenti
805,Conto Corrente
805,Carta Debito
805,Investimenti
806,Conto Corrente
806,Carta Debito
807,Conto Corrente
807,Carta Debito
807,Assicurazione Vita
808,Conto Corrente
808,Carta Debito
809,Conto Corrente
809,Carta Debito
809,Carta Credito
810,Conto Corrente
810,Carta Debito
811,Conto Corrente
811,Carta Debito
811,Carta Credito
812,Conto Corrente
812,Carta Debito
812,Carta Credito
813,Conto Corrente
813,Carta Debito
814,Conto Corrente
814,Carta Debito
815,Conto Corrente
815,Carta Debito
816,Conto Corrente
816,Carta Debito
816,Mutuo
816,Investimenti
816,Assicurazione Vita
816,Assicurazione Casa
817,Conto Corrente
817,Carta Debito
818,Conto Corrente
818,Carta Debito
819,Conto Corrente
819,Carta Debito
819,Investimenti
820,Conto Corrente
820,Carta Debito
821,Conto Corrente
821,Carta Debito
821,Carta Credito
821,Mutuo
822,Conto Corrente
822,Carta Debito
823,Conto Corrente
823,Carta Debito
824,Conto Corrente
824,Carta Debito
824,Assicurazione Vita
825,Conto Corrente
825,Carta Debito
825,Investimenti
826,Conto Corrente
826,Carta Debito
826,Carta Credito
826,Investimenti
827,Conto Corrente
827,Carta Debito
827,Carta Credito
828,Conto Corrente
828,Carta Debito
829,Conto Corrente
829,Carta Debito
830,Conto Corrente
830,Carta Debito
830,Assicurazione Vita
831,Conto Corrente
831,Carta Debito
831,Carta Credito
832,Conto Corrente
832,Carta Debito
833,Conto Corrente
833,Carta Debito
833,Carta Credito
833,Investimenti
834,Conto Corrente
834,Carta Debito
834,Carta Credito
834,Mutuo
834,Assicurazione Vita
835,Conto Corrente
835,Carta Debito
835,Carta Credito
836,Conto Corrente
836,Carta Debito
837,Conto Corrente
837,Carta Debito
837,Carta Credito
837,Investimenti
838,Conto Corrente
838,Carta Debito
838,Carta Credito
839,Conto Corrente
839,Carta Debito
840,Conto Corrente
840,Carta Debito
840,Assicurazione Vita
841,Conto Corrente
841,Carta Debito
842,Conto Corrente
842,Carta Debito
842,Investimenti
843,Conto Corrente
843,Carta Debito
844,Conto Corrente
844,Carta Debito
844,Investimenti
844,Assicurazione Vita
845,Conto Corrente
845,Carta Debito
845,Investimenti
845,Assicurazione Vita
846,Conto Corrente
846,Carta Debito
846,Investimenti
847,Conto Corrente
847,Carta Debito
847,Carta Credito
848,Conto Corrente
848,Carta Debito
848,Carta Credito
849,Conto Corrente
849,Carta Debito
849,Investimenti
850,Conto Corrente
850,Carta Debito
851,Conto Corrente
851,Carta Debito
852,Conto Corrente
852,Carta Debito
852,Carta Credito
853,Conto Corrente
853,Carta Debito
853,Carta Credito
853,Investimenti
854,Conto Corrente
854,Carta Debito
855,Conto Corrente
855,Carta Debito
856,Conto Corrente
856,Carta Debito
857,Conto Corrente
857,Carta Debito
858,Conto Corrente
858,Carta Debito
858,Mutuo
859,Conto Corrente
859,Carta Debito
860,Conto Corrente
860,Carta Debito
860,Carta Credito
861,Conto Corrente
861,Carta Debito
861,Carta Credito
861,Investimenti
862,Conto Corrente
862,Carta Debito
863,Conto Corrente
863,Carta Debito
863,Carta Credito
864,Conto Corrente
864,Carta Debito
864,Carta Credito
865,Conto Corrente
865,Carta Debito
865,Investimenti
866,Conto Corrente
866,Carta Debito
867,Conto Corrente
867,Carta Debito
868,Conto Corrente
868,Carta Debito
868,Carta Credito
868,Investimenti
869,Conto Corrente
869,Carta Debito
869,Carta Credito
869,Investimenti
870,Conto Corrente
870,Carta Debito
870,Carta Credito
871,Conto Corrente
871,Carta Debito
871,Carta Credito
871,Investimenti
872,Conto Corrente
872,Carta Debito
872,Investimenti
873,Conto Corrente
873,Carta Debito
874,Conto Corrente
874,Carta Debito
875,Conto Corrente
875,Carta Debito
875,Investimenti
876,Conto Corrente
876,Carta Debito
876,Carta Credito
877,Conto Corrente
877,Carta Debito
878,Conto Corrente
878,Carta Debito
879,Conto Corrente
879,Carta Debito
880,Conto Corrente
880,Carta Debito
881,Conto Corrente
881,Carta Debito
882,Conto Corrente
882,Carta Debito
882,Investimenti
883,Conto Corrente
883,Carta Debito
883,Carta Credito
884,Conto Corrente
884,Carta Debito
885,Conto Corrente
885,Carta Debito
885,Carta Credito
885,Investimenti
886,Conto Corrente
886,Carta Debito
887,Conto Corrente
887,Carta Debito
887,Carta Credito
888,Conto Corrente
888,Carta Debito
889,Conto Corrente
889,Carta Debito
890,Conto Corrente
890,Carta Debito
890,Investimenti
891,Conto Corrente
891,Carta Debito
891,Assicurazione Vita
892,Conto Corrente
892,Carta Debito
892,Carta Credito
892,Assicurazione Vita
893,Conto Corrente
893,Carta Debito
894,Conto Corrente
894,Carta Debito
895,Conto Corrente
895,Carta Debito
896,Conto Corrente
896,Carta Debito
896,Investimenti
897,Conto Corrente
897,Carta Debito
898,Conto Corrente
898,Carta Debito
898,Investimenti
899,Conto Corrente
899,Carta Debito
899,Carta Credito
900,Conto Corrente
900,Carta Debito
901,Conto Corrente
901,Carta Debito
901,Assicurazione Vita
902,Conto Corrente
902,Carta Debito
902,Carta Credito
903,Conto Corrente
903,Carta Debito
904,Conto Corrente
904,Carta Debito
904,Mutuo
904,Investimenti
904,Assicurazione Vita
904,Assicurazione Casa
